source,asset,ip_address,fqdn,asset_type,cloud_provider,region,project_id,subnet,kev_count,max_cvss,severities,earliest_kev_due,ownership_gap
"Wiz","reldocker.tibco.com/hudsonadmin/gcpadmin@8c712c1c","","","CONTAINER_IMAGE","","","1ea7a000-9d00-5c58-9c3f-a31183278b68","","2","8.1","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","190238590887.dkr.ecr.us-east-1.amazonaws.com/m365-mailbox-api@e04daaf8","","","CONTAINER_IMAGE","AWS","us-east-1","2930aad2-b669-5ac0-b387-afbab6cc2174","","2","9.8","CRITICAL|HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","reldocker.tibco.com/hudsonadmin/gcpadmin@da53fc8e","","","CONTAINER_IMAGE","","","4ff6dfc0-1be9-5b8d-b1f0-b73200ce3c73","","2","8.1","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","190238590887.dkr.ecr.us-east-1.amazonaws.com/sdwan-change-management@3d18a291","","","CONTAINER_IMAGE","AWS","us-east-1","2930aad2-b669-5ac0-b387-afbab6cc2174","","2","9.8","CRITICAL|HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","ReshmasRHEL10Machine","","","VIRTUAL_MACHINE","AWS","us-east-1","010f522c-1302-58f6-8ef5-d493e4e96691","","2","9.8","CRITICAL|HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","ResLife platform demo 250218 plus MDM","","","VIRTUAL_MACHINE","AWS","ap-southeast-1","1ea7a000-9d00-5c58-9c3f-a31183278b68","","2","9.8","CRITICAL|HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","rgm_Platform_11202024","","","VIRTUAL_MACHINE","AWS","us-west-1","1ea7a000-9d00-5c58-9c3f-a31183278b68","","2","9.8","CRITICAL|HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","RHEL10MachineForJason","","","VIRTUAL_MACHINE","AWS","us-east-1","010f522c-1302-58f6-8ef5-d493e4e96691","","2","9.8","CRITICAL|HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","guedjassrvmvn01","","","VIRTUAL_MACHINE","GCP","us-east4","05331c53-fed0-5f90-a528-743f5f637842","","2","7.8","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","guedspefch05","","","VIRTUAL_MACHINE","GCP","us-east4","1ea7a000-9d00-5c58-9c3f-a31183278b68","","2","9.8","CRITICAL|HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","190238590887.dkr.ecr.us-east-1.amazonaws.com/sdwan-licensing@f08d9491","","","CONTAINER_IMAGE","AWS","us-east-1","2930aad2-b669-5ac0-b387-afbab6cc2174","","2","9.8","CRITICAL|HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","190238590887.dkr.ecr.us-east-1.amazonaws.com/sdwan-resource-provider@c80db571","","","CONTAINER_IMAGE","AWS","us-east-1","2930aad2-b669-5ac0-b387-afbab6cc2174","","2","9.8","CRITICAL|HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","rna-imp-vm-01","","","VIRTUAL_MACHINE","Azure","uksouth","013dd047-87d2-54a1-ba6b-30e0979c3540","","2","9.8","CRITICAL|HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","190238590887.dkr.ecr.us-east-1.amazonaws.com/sdwan-statistics-aggregator@b46724f9","","","CONTAINER_IMAGE","AWS","us-east-1","2930aad2-b669-5ac0-b387-afbab6cc2174","","2","9.8","CRITICAL|HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","arun-test-vm","","","VIRTUAL_MACHINE","GCP","us-east1","027d5d35-9f0f-51af-92f6-5c0e1b8ed4a4","","2","7.8","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","artif.mgmt.archivecloud.net:443/evcloud-auto-docker-iac/jenkins-master@71bd5eb6","","","CONTAINER_IMAGE","","","083dfde4-70f5-579f-84dd-e76fe8882830","","2","9.8","CRITICAL|HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","arn:aws:ec2:us-west-2:502443077259:instance/i-0eecdfe2b2d48cd37","","","VIRTUAL_MACHINE","AWS","us-west-2","1a0f1772-9919-50c1-9302-c75d7982cd06","","2","9.8","CRITICAL|HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","190238590887.dkr.ecr.us-east-1.amazonaws.com/sia-resource-provider@2834c07d","","","CONTAINER_IMAGE","AWS","us-east-1","2930aad2-b669-5ac0-b387-afbab6cc2174","","2","9.8","CRITICAL|HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","AnkitaRHELEngine","","","VIRTUAL_MACHINE","AWS","us-east-1","010f522c-1302-58f6-8ef5-d493e4e96691","","2","7.5","HIGH|MEDIUM","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","Alex_TP_July_07_25","","","VIRTUAL_MACHINE","AWS","us-west-2","1ea7a000-9d00-5c58-9c3f-a31183278b68","","2","9.8","CRITICAL|HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","Alex_Test_Again","","","VIRTUAL_MACHINE","AWS","us-west-2","1ea7a000-9d00-5c58-9c3f-a31183278b68","","2","9.8","CRITICAL|HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasdiprl09q101","","","VIRTUAL_MACHINE","GCP","asia-south1","116d4d62-7d4b-5b48-b3a6-97530b3ab7cb","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","west-europe-Monitoringvm","","","VIRTUAL_MACHINE","Azure","westeurope","2930aad2-b669-5ac0-b387-afbab6cc2174","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasdiprqaaut201","","","VIRTUAL_MACHINE","GCP","asia-south1","116d4d62-7d4b-5b48-b3a6-97530b3ab7cb","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasdiprqal8or01","","","VIRTUAL_MACHINE","GCP","asia-south1","116d4d62-7d4b-5b48-b3a6-97530b3ab7cb","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasdiprqal8ws01","","","VIRTUAL_MACHINE","GCP","asia-south1","116d4d62-7d4b-5b48-b3a6-97530b3ab7cb","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasdiprqalin801","","","VIRTUAL_MACHINE","GCP","asia-south1","116d4d62-7d4b-5b48-b3a6-97530b3ab7cb","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","elk-syslog","","","VIRTUAL_MACHINE","AWS","us-east-1","2063015e-7c19-5d99-a338-323ab68b073c","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","elk-logstash-02","","","VIRTUAL_MACHINE","AWS","us-east-1","2063015e-7c19-5d99-a338-323ab68b073c","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","elk-logstash-01","","","VIRTUAL_MACHINE","AWS","us-east-1","2063015e-7c19-5d99-a338-323ab68b073c","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","elk-kibana-01","","","VIRTUAL_MACHINE","AWS","us-east-1","2063015e-7c19-5d99-a338-323ab68b073c","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","elk-http-poller","","","VIRTUAL_MACHINE","AWS","us-east-1","2063015e-7c19-5d99-a338-323ab68b073c","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","elk-heartbeat","","","VIRTUAL_MACHINE","AWS","us-east-1","2063015e-7c19-5d99-a338-323ab68b073c","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","elk-db-05","","","VIRTUAL_MACHINE","AWS","us-east-1","2063015e-7c19-5d99-a338-323ab68b073c","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","elk-db-04","","","VIRTUAL_MACHINE","AWS","us-east-1","2063015e-7c19-5d99-a338-323ab68b073c","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","elk-db-03","","","VIRTUAL_MACHINE","AWS","us-east-1","2063015e-7c19-5d99-a338-323ab68b073c","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","elk-db-02","","","VIRTUAL_MACHINE","AWS","us-east-1","2063015e-7c19-5d99-a338-323ab68b073c","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","elk-db-01","","","VIRTUAL_MACHINE","AWS","us-east-1","2063015e-7c19-5d99-a338-323ab68b073c","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasdiprqalin902","","","VIRTUAL_MACHINE","GCP","asia-south1","116d4d62-7d4b-5b48-b3a6-97530b3ab7cb","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","Maintenance_app_qa","","","VIRTUAL_MACHINE","AWS","us-east-1","027d5d35-9f0f-51af-92f6-5c0e1b8ed4a4","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","wss-local-docker.repo.citrite.net/csvc/go-controller/release-16.2@e1cac7f8","","","CONTAINER_IMAGE","","","0eed8d3e-1b4d-5a6c-b5f0-a1c5518f94e4","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","maintenance-01","","","VIRTUAL_MACHINE","AWS","us-east-1","2063015e-7c19-5d99-a338-323ab68b073c","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","webfocus-dev3-vm","","","VIRTUAL_MACHINE","Azure","eastus","0c88c02d-3895-5272-b285-fcb27e1ca1fb","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","MAG_LLM","","","VIRTUAL_MACHINE","AWS","us-east-1","2c16d970-d87b-523f-b86c-316ca2b42b72","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasdiprr8qa02","","","VIRTUAL_MACHINE","GCP","asia-south1","116d4d62-7d4b-5b48-b3a6-97530b3ab7cb","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasdiprrhbb01","","","VIRTUAL_MACHINE","GCP","asia-south1","116d4d62-7d4b-5b48-b3a6-97530b3ab7cb","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","xaxd-local-docker.mia-repo.citrite.net/teamcity/linuxvda/master/rhel10@1043f5f5","","","CONTAINER_IMAGE","","","013dd047-87d2-54a1-ba6b-30e0979c3540","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasdiprrhel803","","","VIRTUAL_MACHINE","GCP","asia-south1","116d4d62-7d4b-5b48-b3a6-97530b3ab7cb","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","106841834151.dkr.ecr.ap-northeast-3.amazonaws.com/csvc/csi-provider-aws-secrets-manager@1d8d1b48","","","CONTAINER_IMAGE","AWS","ap-northeast-3","0eed8d3e-1b4d-5a6c-b5f0-a1c5518f94e4","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","10.233.4.5:443/fsrest@feff2ca3","","","CONTAINER_IMAGE","","","556e699c-3aaa-572e-a3bb-18aefee89390","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","logserver","","","VIRTUAL_MACHINE","Azure","eastus","013dd047-87d2-54a1-ba6b-30e0979c3540","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasdmdmqa19","","","VIRTUAL_MACHINE","GCP","asia-south1","556e699c-3aaa-572e-a3bb-18aefee89390","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasdmftqkube101","","","VIRTUAL_MACHINE","GCP","asia-south1","556e699c-3aaa-572e-a3bb-18aefee89390","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasdmftqkube201","","","VIRTUAL_MACHINE","GCP","asia-south1","556e699c-3aaa-572e-a3bb-18aefee89390","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasdmftqkube301","","","VIRTUAL_MACHINE","GCP","asia-south1","556e699c-3aaa-572e-a3bb-18aefee89390","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasdmsgrtrh8701","","","VIRTUAL_MACHINE","GCP","asia-south1","556e699c-3aaa-572e-a3bb-18aefee89390","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","vm-ubntagnt-02","","","VIRTUAL_MACHINE","Azure","eastus2","083dfde4-70f5-579f-84dd-e76fe8882830","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","vm-ubntagnt-01","","","VIRTUAL_MACHINE","Azure","eastus2","083dfde4-70f5-579f-84dd-e76fe8882830","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","linux-jump-box","","","VIRTUAL_MACHINE","GCP","us-east4","2063015e-7c19-5d99-a338-323ab68b073c","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasdqahrel7ipv6","","","VIRTUAL_MACHINE","GCP","asia-south1","116d4d62-7d4b-5b48-b3a6-97530b3ab7cb","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","eastus-node1","","","VIRTUAL_MACHINE","Azure","eastus","2930aad2-b669-5ac0-b387-afbab6cc2174","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","eastasia-node","","","VIRTUAL_MACHINE","Azure","eastasia","2930aad2-b669-5ac0-b387-afbab6cc2174","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasdseuadi04","","","VIRTUAL_MACHINE","GCP","asia-south1","1ea7a000-9d00-5c58-9c3f-a31183278b68","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasdseubpm56103","","","VIRTUAL_MACHINE","GCP","asia-south1","1ea7a000-9d00-5c58-9c3f-a31183278b68","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","kubecrazy","","","VIRTUAL_MACHINE","Azure","eastus","027d5d35-9f0f-51af-92f6-5c0e1b8ed4a4","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","kube-node-01","","","VIRTUAL_MACHINE","AWS","us-east-1","013dd047-87d2-54a1-ba6b-30e0979c3540","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","guedosprh81401","","","VIRTUAL_MACHINE","GCP","us-east4","2609141b-842e-5311-bdb2-afc5b83406b4","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","kube-control-plane","","","VIRTUAL_MACHINE","AWS","us-east-1","013dd047-87d2-54a1-ba6b-30e0979c3540","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasdseudoc02","","","VIRTUAL_MACHINE","GCP","asia-south1","1ea7a000-9d00-5c58-9c3f-a31183278b68","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","kpvm2","","","VIRTUAL_MACHINE","Azure","eastus","76194762-c464-54dd-9fae-4193ddb27314","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","kpvm1","","","VIRTUAL_MACHINE","Azure","eastus","76194762-c464-54dd-9fae-4193ddb27314","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasdseuemstst01","","","VIRTUAL_MACHINE","GCP","asia-south1","1ea7a000-9d00-5c58-9c3f-a31183278b68","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasdseuhardik03","","","VIRTUAL_MACHINE","GCP","asia-south1","1ea7a000-9d00-5c58-9c3f-a31183278b68","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasdseulinux03","","","VIRTUAL_MACHINE","GCP","asia-south1","1ea7a000-9d00-5c58-9c3f-a31183278b68","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","DockerHost","","","VIRTUAL_MACHINE","Azure","westeurope","013dd047-87d2-54a1-ba6b-30e0979c3540","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","DockerHost","","","VIRTUAL_MACHINE","Azure","southeastasia","013dd047-87d2-54a1-ba6b-30e0979c3540","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasdseumilton01","","","VIRTUAL_MACHINE","GCP","asia-south1","1ea7a000-9d00-5c58-9c3f-a31183278b68","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","docker.io/vault@2a83da21","","","CONTAINER_IMAGE","","","12517423-bfb6-5f8e-bedf-fc79e30779d3","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasdseuomkarl01","","","VIRTUAL_MACHINE","GCP","asia-south1","1ea7a000-9d00-5c58-9c3f-a31183278b68","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasdseurushi01","","","VIRTUAL_MACHINE","GCP","asia-south1","1ea7a000-9d00-5c58-9c3f-a31183278b68","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasdseusat02","","","VIRTUAL_MACHINE","GCP","asia-south1","1ea7a000-9d00-5c58-9c3f-a31183278b68","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasdseushkub01","","","VIRTUAL_MACHINE","GCP","asia-south1","1ea7a000-9d00-5c58-9c3f-a31183278b68","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","docker.io/teslamate/grafana@adbd516a","","","CONTAINER_IMAGE","","","013dd047-87d2-54a1-ba6b-30e0979c3540","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasdseushkubl01","","","VIRTUAL_MACHINE","GCP","asia-south1","1ea7a000-9d00-5c58-9c3f-a31183278b68","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","atspoc02-jump","","","VIRTUAL_MACHINE","AWS","us-east-1","2063015e-7c19-5d99-a338-323ab68b073c","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasdseushr11901","","","VIRTUAL_MACHINE","GCP","asia-south1","1ea7a000-9d00-5c58-9c3f-a31183278b68","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","gasdseushree01","","","VIRTUAL_MACHINE","GCP","asia-south1","1ea7a000-9d00-5c58-9c3f-a31183278b68","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","docker.io/semitechnologies/weaviate@17a5238f","","","CONTAINER_IMAGE","","","12517423-bfb6-5f8e-bedf-fc79e30779d3","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","southafricanorth-node","","","VIRTUAL_MACHINE","Azure","southafricanorth","2930aad2-b669-5ac0-b387-afbab6cc2174","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","k8s.gcr.io/prometheus-adapter/prometheus-adapter@2f34cb3a","","","CONTAINER_IMAGE","GCP","global","1ea7a000-9d00-5c58-9c3f-a31183278b68","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","106841834151.dkr.ecr.ap-south-1.amazonaws.com/csvc/custom-metrics@ad308744","","","CONTAINER_IMAGE","AWS","ap-south-1","0eed8d3e-1b4d-5a6c-b5f0-a1c5518f94e4","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","docker.io/rancher/mirrored-metrics-server@c2dfd72b","","","CONTAINER_IMAGE","","","1ea7a000-9d00-5c58-9c3f-a31183278b68","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","docker.io/rancher/mirrored-metrics-server@16185c0d","","","CONTAINER_IMAGE","","","556e699c-3aaa-572e-a3bb-18aefee89390","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","docker.io/rancher/mirrored-coredns-coredns@a11fafae","","","CONTAINER_IMAGE","","","1ea7a000-9d00-5c58-9c3f-a31183278b68","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","docker.io/rancher/lb-service-haproxy@b555e0f8","","","CONTAINER_IMAGE","","","556e699c-3aaa-572e-a3bb-18aefee89390","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","docker.io/pingcap/coredns@98e3eeca","","","CONTAINER_IMAGE","","","1853a85e-80e7-5597-8c9b-059cb75f6031","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","docker.io/pingcap/chaos-mesh@0d757715","","","CONTAINER_IMAGE","","","1853a85e-80e7-5597-8c9b-059cb75f6031","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","docker.io/pingcap/chaos-daemon@3ea0dacc","","","CONTAINER_IMAGE","","","1853a85e-80e7-5597-8c9b-059cb75f6031","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","docker.io/openpolicyagent/gatekeeper@df1eaf76","","","CONTAINER_IMAGE","","","013dd047-87d2-54a1-ba6b-30e0979c3540","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","docker.io/nios@da51323f","","","CONTAINER_IMAGE","","","013dd047-87d2-54a1-ba6b-30e0979c3540","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","docker.io/nicolaka/netshoot@47b907d6","","","CONTAINER_IMAGE","","","013dd047-87d2-54a1-ba6b-30e0979c3540","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","k8s.gcr.io/metrics-server/metrics-server@dbc33d7d","","","CONTAINER_IMAGE","GCP","global","0eed8d3e-1b4d-5a6c-b5f0-a1c5518f94e4","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","k8s.gcr.io/metrics-server/metrics-server@6385aec6","","","CONTAINER_IMAGE","GCP","global","556e699c-3aaa-572e-a3bb-18aefee89390","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","docker.io/loginvsi/influxdb@84273b14","","","CONTAINER_IMAGE","","","013dd047-87d2-54a1-ba6b-30e0979c3540","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","docker.io/loginvsi/grafana@179ad45e","","","CONTAINER_IMAGE","","","013dd047-87d2-54a1-ba6b-30e0979c3540","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","k8s.gcr.io/metrics-server/metrics-server@5ddc6458","","","CONTAINER_IMAGE","GCP","global","1ea7a000-9d00-5c58-9c3f-a31183278b68","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","k8s.gcr.io/external-dns/external-dns@1fe47236","","","CONTAINER_IMAGE","GCP","global","556e699c-3aaa-572e-a3bb-18aefee89390","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","k8s.gcr.io/etcd@64b9ea35","","","CONTAINER_IMAGE","GCP","global","47b45993-4068-50bd-9e74-a876aaf4bcf5","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","docker.io/kubernetesui/metrics-scraper@76049887","","","CONTAINER_IMAGE","","","013dd047-87d2-54a1-ba6b-30e0979c3540","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","NBOAdmin-app-qa","","","VIRTUAL_MACHINE","AWS","us-east-1","027d5d35-9f0f-51af-92f6-5c0e1b8ed4a4","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","docker.io/kubernetesui/metrics-scraper@1f977343","","","CONTAINER_IMAGE","","","013dd047-87d2-54a1-ba6b-30e0979c3540","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","docker.io/kubernetesui/dashboard@5e23ccf2","","","CONTAINER_IMAGE","","","1853a85e-80e7-5597-8c9b-059cb75f6031","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","docker.io/kubernetesui/dashboard@2e500d29","","","CONTAINER_IMAGE","","","013dd047-87d2-54a1-ba6b-30e0979c3540","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","ats-wf-centos-ami","","","VIRTUAL_MACHINE","AWS","us-east-1","2063015e-7c19-5d99-a338-323ab68b073c","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","k8s.gcr.io/etcd@13f53ed1","","","CONTAINER_IMAGE","GCP","global","47b45993-4068-50bd-9e74-a876aaf4bcf5","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","k8s.gcr.io/coredns@7ec975f1","","","CONTAINER_IMAGE","GCP","global","556e699c-3aaa-572e-a3bb-18aefee89390","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","k8s.gcr.io/coredns@5dfcb0bd","","","CONTAINER_IMAGE","GCP","global","1ea7a000-9d00-5c58-9c3f-a31183278b68","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","docker.io/kindest/node@b7a4cad1","","","CONTAINER_IMAGE","","","556e699c-3aaa-572e-a3bb-18aefee89390","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","docker.io/kindest/node@3966ac76","","","CONTAINER_IMAGE","","","12517423-bfb6-5f8e-bedf-fc79e30779d3","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","k8s.gcr.io/coredns/coredns@5b6ec0d6","","","CONTAINER_IMAGE","GCP","global","47b45993-4068-50bd-9e74-a876aaf4bcf5","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
"Wiz","docker.io/kindest/node@047357ac","","","CONTAINER_IMAGE","","","47b45993-4068-50bd-9e74-a876aaf4bcf5","","1","7.5","HIGH","2023-10-31T07:00:00.000Z","No owner tags in Wiz"
